task_id,task_range,inner_id,wid,intent,triage,answer_quality,is_reworked,rework_reason,lead_time_sec,lead_time_min,has_fallback,fallback_value,used_docs_count,used_noise_count,unused_should_use_count,unused_not_needed_count,has_doc_comment,has_answer_comment,completed_by,annotation_created_at,annotation_updated_at,query
164953,164209-165076,745,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,103.321,1.72,True,96,1,0,0,1,True,True,85,2026-04-02T01:11:15.605307Z,2026-04-02T07:16:58.401340Z,업데이트 다햇는데 게임실행이 안되요
164954,164209-165076,746,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,124.498,2.07,False,,1,0,0,9,False,False,85,2026-04-02T01:13:21.293097Z,2026-04-02T01:13:21.293106Z,2007년생은 올해로 성인인데 아이온2 플레이가 보호자의 동의 없이 불가능한가요?
164955,164209-165076,747,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,46.182,0.77,False,,3,0,0,7,False,False,85,2026-04-02T01:14:08.464034Z,2026-04-02T01:14:08.464044Z,감시졍기 크나쉬 정확한 위치 젠 시간
164956,164209-165076,748,aion2,"게임 외 질문(일상/메타성, 의미 없는 발화 등)",,,False,,24.073,0.4,False,,0,4,0,6,False,False,85,2026-04-02T01:06:10.536546Z,2026-04-02T04:49:59.799600Z,8
164957,164209-165076,749,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,87.431,1.46,False,,0,0,5,5,False,True,85,2026-04-02T01:15:38.339335Z,2026-04-02T01:15:38.339345Z,일반장갑
164958,164209-165076,750,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,94.273,1.57,True,99,0,0,0,1,True,True,85,2026-04-02T01:17:13.756051Z,2026-04-02T01:17:13.756059Z,다이렉트를 최신으로 업데이트해도 접속이 불가능 합니다
164959,164209-165076,751,lineageclassic,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,2.329,0.04,True,14,0,0,0,0,False,False,85,2026-04-02T01:06:21.515418Z,2026-04-02T01:06:21.515427Z,어디에 있나요
164960,164209-165076,752,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,35.707,0.6,False,,1,0,0,9,False,False,85,2026-04-02T01:17:51.469202Z,2026-04-02T01:17:51.469211Z,계정 만들고 싶어
164961,164209-165076,753,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality,715.557,11.93,False,,0,0,0,10,False,False,85,2026-04-02T06:25:10.195628Z,2026-04-02T06:25:10.195636Z,안녕하세요 하달서버 생성제한 언제 풀릴까요?
164962,164209-165076,754,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,322.266,5.37,False,,1,0,0,9,False,True,85,2026-04-02T06:35:42.476553Z,2026-04-02T06:35:42.476563Z,재생 이란?
164963,164209-165076,755,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,8.847,0.15,True,97,3,0,0,7,False,False,85,2026-04-02T06:25:26.720795Z,2026-04-02T06:25:26.720807Z,문의는어디다 해야할까요
164964,164209-165076,756,lineageclassic,외국어,,,False,,3.672,0.06,True,16,0,0,0,0,False,False,85,2026-04-02T01:05:14.665635Z,2026-04-02T01:05:14.665643Z,爲什麽維護后，排隊一直不動一個小時前進不了1名，工作室小號無限制秒進游戲，純手動玩家而要排隊被限制？？？？？？？
164965,164209-165076,757,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality|answer_comment,21.533,0.36,True,99,0,0,0,10,False,True,85,2026-04-02T06:35:25.294402Z,2026-04-02T06:35:25.294411Z,휴대폰 결제한도 수정은 어떻게 하나요?
164966,164209-165076,758,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,1076.431,17.94,False,,2,0,0,8,True,True,85,2026-04-02T02:03:03.029940Z,2026-04-02T02:03:03.029947Z,격전의 엌덕에서 나오는 어린토그에게서 영혼이 드랍되지앙ㅎ아요
164967,164209-165076,759,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,6647.203,110.79,True,97,2,0,0,8,False,False,85,2026-04-02T04:03:02.835788Z,2026-04-02T04:03:02.835799Z,"안녕하세요.
아이온2를 시작해보고 싶은 신규 유저입니다.

입문을 위해 주변 지인들이 플레이 중인 지켈 서버로 시작하고자 하였으나
현재 서버 혼잡 및 캐릭터 생성 제한으로 인해
수일간 게임 접속조차 하지 못하는 상황이 반복되고 있습니다.

신규 유저 입장에서는 게임을 시작해보기도 전에 
진입 장벽을 크게 느끼게 되어 아쉬움이 큰 상황입니다.

많은 이용자들이 함께 즐길수록 게임의 활성도와 
재미도 더욱 커질 것이라 생각되는데

이러한 상황에서 서버 생성 제한이 지속된다면
신규 유입에 불편함이 발생할 수 있을 것 같아 우려됩니다."
164968,164209-165076,760,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,23.572,0.39,False,,1,0,0,9,False,False,85,2026-04-02T02:09:42.325245Z,2026-04-02T02:09:42.325252Z,모든 서버 캐릭터 생성 제한이면 게임을 하지 말란 소리니?
164969,164209-165076,761,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,12.733,0.21,False,,1,0,0,9,False,False,85,2026-04-02T02:10:02.917407Z,2026-04-02T02:10:02.917431Z,거래가능횟수 초기화
164970,164209-165076,762,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,22.501,0.38,True,98,1,0,0,9,False,False,85,2026-04-02T02:10:26.708774Z,2026-04-02T02:10:26.708781Z,어떤 운영정책을 위반했는지 궁금합니다
164971,164209-165076,763,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,27.424,0.46,True,98,2,0,0,8,False,False,85,2026-04-02T06:25:57.460026Z,2026-04-02T06:26:04.991217Z,클릭해서 게임에 들어가면 반응이 없어요
164972,164209-165076,764,lineageclassic,RAG or 초동수사,no,Good,True,triage|answer_quality,172.088,2.87,False,,2,0,1,7,False,False,85,2026-04-02T04:05:59.039371Z,2026-04-02T04:05:59.039380Z,요정족방패를 기사가 착용할수있나요?
164973,164209-165076,765,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,37.515,0.63,True,98,1,0,0,9,False,False,85,2026-04-02T04:06:37.842339Z,2026-04-02T04:06:37.842349Z,제재 사유와 접촉 날짜를 확인하십시오.
164974,164209-165076,766,aion2,RAG or 초동수사,yes,,True,triage|answer_comment,74.113,1.24,True,96,0,0,0,10,False,True,85,2026-04-02T04:09:41.274563Z,2026-04-02T04:09:41.274573Z,문의했던 내용에 대한 답변
164975,164209-165076,767,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,110.572,1.84,False,,0,0,0,10,True,True,85,2026-04-02T04:11:46.875529Z,2026-04-02T04:11:46.875538Z,그리폰 출몰지역
164976,164209-165076,768,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,20.179000000000002,0.34,False,,2,0,0,8,False,False,85,2026-04-02T06:26:17.848787Z,2026-04-02T06:26:17.848795Z,답변은 얼마나 걸리나요
164977,164209-165076,769,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,26.134,0.44,False,,1,0,0,9,False,False,85,2026-04-02T04:14:58.001094Z,2026-04-02T04:14:58.001104Z,처리내용은 어떠한방식으로 확인 가능하죠?
164978,164209-165076,770,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,12.645,0.21,False,,0,1,0,9,False,False,85,2026-04-02T04:15:07.168007Z,2026-04-02T04:50:38.639423Z,24시간 기준일까요 ?
164979,164209-165076,771,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,237.286,3.95,True,97,1,0,1,8,True,True,85,2026-04-02T04:19:33.533256Z,2026-04-02T04:19:33.533269Z,fatal 에러 뜨는 이유눈
164980,164209-165076,772,lineageclassic,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,14.375,0.24,False,,0,0,0,3,False,False,85,2026-04-02T06:26:34.558394Z,2026-04-02T06:26:34.558403Z,임시점검 말고 정기 점검
164981,164209-165076,773,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment,332.973,5.55,True,96,0,0,0,10,True,False,85,2026-04-06T04:19:39.173763Z,2026-04-06T04:19:39.173772Z,나룬의꿈 퀘스트 진행이 안되요
164982,164209-165076,774,lineageclassic,RAG or 초동수사,no,Good,True,triage|answer_quality,32.343,0.54,False,,5,0,0,5,False,False,85,2026-04-02T06:36:34.527178Z,2026-04-02T06:36:34.527186Z,기본장비
164983,164209-165076,775,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,202.93400000000003,3.38,True,98,1,0,2,7,True,True,85,2026-04-02T06:30:07.161765Z,2026-04-02T06:31:21.566143Z,게임실행시 세이프 창이 나와요
164984,164209-165076,776,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,194.591,3.24,False,,1,0,0,9,False,False,85,2026-04-02T06:34:38.481297Z,2026-04-02T06:34:38.481305Z,신비로운트렉 구슬 버프 안보이는건 언제 고치나
164985,164209-165076,777,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,27.136,0.45,True,97,4,0,0,6,False,False,85,2026-04-02T06:16:41.256072Z,2026-04-02T06:16:41.256082Z,코인충전 이 안되어있음
164986,164209-165076,778,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,68.263,1.14,True,98,2,0,0,8,False,False,85,2026-04-06T00:35:30.614169Z,2026-04-06T00:35:30.614179Z,계정 인증 해제
164987,164209-165076,779,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,185.332,3.09,False,,0,0,0,10,False,True,85,2026-04-02T06:05:59.927252Z,2026-04-02T06:05:59.927261Z,좌우 검정 여백 없에는법
164988,164209-165076,780,lineagew,외국어,,,False,,2.309,0.04,True,16,0,0,0,0,False,False,85,2026-04-02T01:05:26.335465Z,2026-04-02T01:05:26.335473Z,我有一張娃娃卡但無法加入合成
164989,164209-165076,781,lineageclassic,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,3.079,0.05,False,,0,0,0,10,False,False,85,2026-04-02T06:02:42.264032Z,2026-04-02T06:02:42.264041Z,3개월 계정
164990,164209-165076,782,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,227.161,3.79,True,97,2,0,0,8,True,True,85,2026-04-02T04:23:39.430367Z,2026-04-02T04:23:39.430375Z,제 캐릭터 [테일러]로 유일등급의 무기 15강을 달성했으나 업적이 클리어되지 않습니다. <샛노란 광채> 타이틀을 얻으려고 했는데 버그인지 확인 부탁드립니다.
164991,164209-165076,783,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,178.716,2.98,True,99,0,0,0,10,True,True,85,2026-04-02T06:02:37.311433Z,2026-04-02T06:02:37.311442Z,채금 빨리풀어주세요
164992,164209-165076,784,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,493.267,8.22,True,14,0,0,0,0,False,True,85,2026-04-06T04:17:11.002815Z,2026-04-06T04:17:11.002824Z,같은 레기온을 신고해도 아무도 모르죠?
164993,164209-165076,785,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,560.226,9.34,True,96,0,0,0,0,False,False,85,2026-04-02T06:45:51.871979Z,2026-04-02T06:45:51.871988Z,재문의 했는데 답변 언제 주나요
164994,164209-165076,786,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,129.512,2.16,True,99,0,1,1,8,True,True,85,2026-04-02T05:59:33.590522Z,2026-04-02T05:59:33.590531Z,거래소 새로고침좀 눌렀다고 일시적으로 이용제한이 걸렸다고 하네요? 이거 언제풀리나요?
164995,164209-165076,787,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,49.126,0.82,True,96,0,0,0,10,True,True,85,2026-04-02T04:33:55.733181Z,2026-04-02T04:33:55.733189Z,무기 15강 했는데 샛노랑광채 칭호가 안들어왓어요 버그인가요
164996,164209-165076,788,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,3.318,0.06,True,96,0,0,0,0,False,False,85,2026-04-02T05:56:20.227776Z,2026-04-02T05:56:20.227786Z,문의했잖아
164997,164209-165076,789,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,93.658,1.56,False,,0,0,0,10,True,True,85,2026-04-02T06:48:15.225598Z,2026-04-02T07:18:27.923336Z,내장형 UDH 770 쓰는데 리니지가 될까요?
164998,164209-165076,790,lineage2m,RAG or 초동수사,no,Good,True,triage|answer_quality,115.132,1.92,True,98,1,0,0,9,False,False,85,2026-04-02T05:55:28.986964Z,2026-04-02T05:55:28.986974Z,전화번호 로그인으로 변경
164999,164209-165076,791,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,57.144,0.95,True,98,1,0,0,9,False,False,85,2026-04-02T05:57:21.433188Z,2026-04-02T05:57:21.433195Z,한도 변경
165000,164209-165076,792,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,1860.7389999999998,31.01,False,,1,0,0,9,True,True,85,2026-04-02T05:53:31.266671Z,2026-04-02T07:19:00.476198Z,어비스에서 유저에게 정령성이 절망의절규 쓰면 스킬레벨에 따리 속박이 되는게 있는데 그 속박 확률이 100%가 아닌가요?
165001,164209-165076,793,lineageclassic,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,600.583,10.01,True,99,0,0,0,10,True,True,86,2026-04-06T00:36:16.771284Z,2026-04-06T00:36:16.771292Z,구글 계정을 전화번호 계정 이동
165002,164209-165076,794,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,224.045,3.73,False,,0,0,0,10,True,True,86,2026-04-06T00:40:08.076211Z,2026-04-06T00:40:08.076220Z,도베르만 소환시 일정시간이 지나면 자동으로 풀리는데
165003,164209-165076,795,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,224.353,3.74,False,,0,0,10,0,False,True,86,2026-04-06T00:43:53.295238Z,2026-04-06T00:43:53.295249Z,언제 생성제한 풀리나요
165004,164209-165076,796,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,27.8,0.46,True,96,0,0,0,0,False,False,86,2026-04-06T00:44:21.983378Z,2026-04-06T00:44:21.983387Z,어제 문의 올렷는데..왜 해결이 안되나요?
165005,164209-165076,797,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,1192.764,19.88,False,,0,0,0,10,True,True,86,2026-04-06T01:04:15.727520Z,2026-04-06T01:04:15.727530Z,부활석 적은 수량부터 소진하게 해주세요
165006,164209-165076,798,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,504.889,8.41,False,,0,2,0,8,True,True,86,2026-04-06T01:12:42.006945Z,2026-04-06T01:12:42.006954Z,게임 삭제 어디서 해?
165007,164209-165076,799,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,161.403,2.69,True,96,0,0,0,10,True,True,86,2026-04-06T01:15:24.575265Z,2026-04-06T01:15:24.575276Z,컬처랜드 충천하려는데 오류코드1000이 자꾸떠서 충전이 안되는데 어떻게 해야하나요?
165008,164209-165076,800,lineagew,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,519.971,8.67,False,,0,0,0,10,False,True,86,2026-04-06T01:24:05.509312Z,2026-04-06T01:24:05.509322Z,스페셜어택 데미지
165009,164209-165076,801,aion2,외국어,,,False,,2.405,0.04,True,16,0,0,0,0,False,False,86,2026-04-06T01:24:09.024666Z,2026-04-06T01:24:09.024677Z,凭啥劳资20分钟一次验证？
165010,164209-165076,802,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,321.278,5.35,True,99,0,0,0,10,True,True,86,2026-04-06T01:29:31.805235Z,2026-04-06T01:29:31.805245Z,게임상 글루딘던전 말하는섬 던전지역이로 이동하면 강제적으로 기란으로 스턴상태로 강제텔이됨
165011,164209-165076,803,lineagem,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,140.012,2.33,True,96,0,0,0,10,True,True,86,2026-04-06T01:31:52.740207Z,2026-04-06T01:31:52.740218Z,퍼플로 게임 실행시 창모드로 실행이되서 크기 조절이 안되는데여
165012,164209-165076,804,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,156.856,2.61,False,,0,0,0,10,True,True,86,2026-04-06T01:34:30.683412Z,2026-04-06T01:34:30.683420Z,아트레이아의 서약 증서
165013,164209-165076,805,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,247.028,4.12,False,,0,2,0,8,True,True,86,2026-04-06T01:38:38.833402Z,2026-04-06T01:38:38.833410Z,기기등록 없이 로그인
165014,164209-165076,806,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,709.437,11.82,False,,0,2,0,8,True,True,86,2026-04-06T01:50:29.768605Z,2026-04-06T01:50:29.768614Z,게임 1일제한 주요원인
165015,164209-165076,807,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,1000.825,16.68,False,,0,1,0,9,True,True,86,2026-04-06T02:07:11.719220Z,2026-04-06T02:07:11.719231Z,거래소 과도한요청으로 인해
165016,164209-165076,808,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,219.639,3.66,False,,0,0,0,10,True,True,86,2026-04-06T02:10:52.160624Z,2026-04-06T02:10:52.160633Z,부활
165017,164209-165076,809,lineageclassic,RAG or 초동수사,no,Good,True,triage|answer_quality,108.917,1.82,False,,1,0,0,9,False,False,86,2026-04-06T03:42:22.280674Z,2026-04-06T03:42:22.280681Z,pc방 출석체크 쿠폰 받는법
165018,164209-165076,810,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,488.73,8.15,True,99,0,0,3,7,False,True,86,2026-04-06T03:50:32.394135Z,2026-04-06T03:50:32.394145Z,구독취소 철회
165019,164209-165076,811,lineageclassic,RAG or 초동수사,no,Good,True,triage|answer_quality,436.757,7.28,False,,2,0,0,8,False,False,86,2026-04-06T03:57:50.246044Z,2026-04-06T03:57:50.246054Z,테이밍몬스터 한마리로 한정 되어있냐고
165020,164209-165076,812,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,424.597,7.08,False,,0,0,1,0,True,True,86,2026-04-06T04:04:59.233753Z,2026-04-06T04:04:59.233761Z,업데이트 하는데 무슨 하루가 걸리지?
165021,164209-165076,813,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,128.625,2.14,True,96,0,0,0,1,True,True,86,2026-04-06T04:07:15.728019Z,2026-04-06T04:07:15.728028Z,"현재 일부 계정에서 게임 접속 후 비정상 종료되는 현상이 발생하고 있습니다. 이는 보상으로 지급된 성장의 펫 상자가 로그인 오류를 유발하는 것으로 확인되었습니다. 문제 해결을 위해 조치 방안을 확인 중에 있으며, 최대한 신속하게 문제를 해결할 수 있도록 노력하고 있습니다.
서비스 이용에 불편을 드린 점 진심으로 사과드립니다 에 대한 공지는 어디서 볼수있나"
165022,164209-165076,814,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,472.017,7.87,True,98,0,1,2,7,False,True,86,2026-04-06T04:15:09.269509Z,2026-04-06T04:15:09.269518Z,제작템장비를 모르고 부캐릭터에 각인했어요 풀수없나요?
165023,164209-165076,815,lineagem,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,270.927,4.52,False,,0,0,6,4,False,True,86,2026-04-06T04:19:41.305478Z,2026-04-06T04:19:41.305488Z,다음 클체 뭐야
165024,164209-165076,816,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,322.602,5.38,True,97,0,1,0,9,True,True,86,2026-04-06T04:25:05.230281Z,2026-04-06T04:25:05.230289Z,pc방인데 제아이디만 접속이 안되요 오류코드 s:4624
165025,164209-165076,817,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,150.473,2.51,False,,2,0,0,8,False,False,86,2026-04-06T04:27:37.127065Z,2026-04-06T04:27:37.127074Z,아이온2 모바일 쿠폰입력
165026,164209-165076,818,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,7.121,0.12,False,,0,0,0,10,False,False,86,2026-04-06T04:27:45.196840Z,2026-04-06T04:27:45.196848Z,사유
165027,164209-165076,819,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,1877.344,31.29,True,99,0,0,0,10,True,True,86,2026-04-06T04:59:05.787316Z,2026-04-06T04:59:05.787326Z,가상계좌 번호 알려주세요
165028,164209-165076,820,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,4551.453,75.86,False,,0,0,0,10,True,True,86,2026-04-06T06:14:58.408896Z,2026-04-06T06:14:58.408907Z,오크투우사의목걸이
165029,164209-165076,821,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,221.077,3.68,True,98,3,0,0,7,False,False,86,2026-04-06T06:18:43.525064Z,2026-04-06T06:18:43.525073Z,리니지 클래식 실행이 안됩니다
165030,164209-165076,822,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,235.564,3.93,True,98,0,2,0,8,True,True,86,2026-04-06T06:21:25.487255Z,2026-04-06T06:23:54.792599Z,핸드폰계정으로등록되어잇는데 구글로변경하고싶은데 가능할까?
165031,164209-165076,823,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,910.326,15.17,False,,0,0,0,10,True,True,86,2026-04-06T06:39:06.543978Z,2026-04-06T06:39:06.543989Z,마이핀인증방법
165032,164209-165076,824,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,324.041,5.4,True,99,0,0,0,10,True,True,86,2026-04-06T06:44:32.662315Z,2026-04-06T06:44:32.662323Z,"jixiaolei27@gmail.com
이 아이디 제가 만든거 아닙니다 삭제점여"
165033,164209-165076,825,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,41.949,0.7,True,97,3,0,0,7,False,False,86,2026-04-06T06:45:15.691022Z,2026-04-06T06:45:15.691031Z,버그 관련 질문이있습니다
165034,164209-165076,826,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,168.348,2.81,True,97,0,2,0,8,False,True,86,2026-04-06T06:49:51.786624Z,2026-04-06T06:49:51.786632Z,금방 내가 문의한 내역들 제일 빠르게 처리할 수 있는 담당자한테 배정해줘
165035,164209-165076,827,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,290.874,4.85,True,98,0,1,0,9,False,True,86,2026-04-06T06:54:43.818013Z,2026-04-06T06:54:43.818022Z,회복 아이템을 제출할 수 없습니다
165036,164209-165076,828,aion2,외국어,,,False,,2.282,0.04,True,16,0,0,0,0,False,False,86,2026-04-06T06:46:57.005865Z,2026-04-06T06:46:57.005877Z,异议申请
165037,164209-165076,829,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,101.167,1.69,True,16,0,0,0,0,True,True,86,2026-04-06T06:56:26.504516Z,2026-04-06T06:56:26.504527Z,pc chlthtkdid
165038,164209-165076,830,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,282.276,4.7,True,99,0,0,0,1,True,True,86,2026-04-06T07:01:11.361368Z,2026-04-06T07:01:11.361380Z,이벤트 신비의상자 10개 오픈시 주는 신비의행운상자 를 하나도 받지못함. 지금까지 10개를 사서 7개씩 오픈했는데 총70번의 상자를 깠는데 7개의 행운상자가 없음
165039,164209-165076,831,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,162.659,2.71,False,,0,1,0,9,True,True,86,2026-04-06T07:07:22.899315Z,2026-04-06T07:07:22.899325Z,라이브 자꾸 오른쪽 상탄에 나타나는데 없애는법좀
165040,164209-165076,832,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,5.651,0.09,True,96,0,0,0,0,False,False,86,2026-04-06T07:07:29.866818Z,2026-04-06T07:07:29.866828Z,지금 안되잖아
165041,164209-165076,833,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,189.911,3.17,True,98,4,0,0,6,False,False,86,2026-04-06T07:10:41.621064Z,2026-04-06T07:10:41.621074Z,멤버십 결재
165042,164209-165076,834,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,644.575,10.74,True,98,0,2,0,8,True,True,86,2026-04-06T07:21:27.022608Z,2026-04-06T07:21:27.022617Z,멀티에 로그인계저어 확인
165043,164209-165076,835,lineagew,RAG or 초동수사,no,Fair,True,triage|answer_quality|answer_comment,333.545,5.56,False,,1,0,2,7,False,True,86,2026-04-06T07:27:47.229635Z,2026-04-06T07:27:47.229645Z,페일러서버인데요 연말연시 특별제작증서 사용방법 알려주세요
165044,164209-165076,836,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,94.711,1.58,False,,3,0,0,7,False,False,86,2026-04-06T07:29:22.999183Z,2026-04-06T07:29:22.999192Z,컴퓨터 5대 동시접속
165045,164209-165076,837,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,321.158,5.35,False,,1,0,0,9,False,False,86,2026-04-06T07:34:46.310145Z,2026-04-06T07:34:46.310154Z,제작 콤보 확률25% 인데 20개하면 1개 성공하는데 심한거 아니에요 ?? 표기만 25%지 장난하는것도 아니고
165046,164209-165076,838,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,127.106,2.12,True,99,0,0,0,10,True,True,86,2026-04-06T07:37:20.134904Z,2026-04-06T07:37:20.134914Z,현재 계정이 아닌 다른계정 메일 도용신고
165047,164209-165076,839,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,607.268,10.12,True,96,0,0,0,10,True,True,86,2026-04-06T07:47:58.107669Z,2026-04-06T07:47:58.107681Z,불신무기상자 제작이 안되는데 뭔가요??
165048,164209-165076,840,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,204.966,3.42,False,,0,1,0,0,True,True,86,2026-04-06T07:58:44.280915Z,2026-04-06T07:58:44.280924Z,꼭 공식공지를 통해서만 생성제한이 해제되나요?
165049,164209-165076,841,lineagew,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,308.301,5.14,False,,0,0,0,10,True,True,86,2026-04-06T08:03:54.373343Z,2026-04-06T08:03:54.373352Z,군주케릭 두명 키우게 되면 오라버프가 중첩되나요?아니면 한명꺼만 적용되나요?
165050,164209-165076,842,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,45.553,0.76,True,97,2,0,0,8,False,False,86,2026-04-06T08:04:42.413530Z,2026-04-06T08:04:42.413541Z,타이핑으로 소통할 수 있는 실시간 고객 서비스 담당자가 있나요?
165051,164209-165076,843,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,14.491,0.24,False,,0,1,0,9,False,False,85,2026-04-06T00:41:27.439405Z,2026-04-06T00:41:27.439415Z,아니요 아직도 그러고잇는데 즐겨찾기에 품목 늘리고나서 이렇게 걸려잇습니다 어떻게 풀어야하나요
